# Time (s), Freestream Velocity Z (m/s), Az (m/s²)
14.156134,-82.545047,-11.618566
14.157992,-82.523453,-11.617576
14.160000,-82.500130,-11.616507
14.162008,-82.476810,-11.615438
14.164015,-82.453492,-11.614370
14.166023,-82.430175,-11.613302
14.170000,-82.383992,-11.611187
14.173977,-82.337817,-11.609075
14.177954,-82.291650,-11.606964
14.180000,-82.267907,-11.605879
14.182046,-82.244165,-11.604794
14.184091,-82.220426,-11.603710
14.186137,-82.196689,-11.602626
14.190000,-82.151874,-11.600580
14.193863,-82.107067,-11.598536
14.197726,-82.062268,-11.596494
14.200000,-82.035895,-11.595292
14.202274,-82.009524,-11.594091
14.204549,-81.983157,-11.592891
14.206823,-81.956792,-11.591690
14.210000,-81.919968,-11.590015
14.213177,-81.883150,-11.588341
14.216354,-81.846338,-11.586671
14.219531,-81.809530,-11.585005
14.220000,-81.804095,-11.584759
14.220469,-81.798659,-11.584513
14.220938,-81.793224,-11.584267
14.225630,-81.738877,-11.581809
14.230000,-81.688273,-11.579521
14.234370,-81.637679,-11.577236
14.238739,-81.587095,-11.574952
14.240000,-81.572504,-11.574294
14.241261,-81.557914,-11.573636
14.242521,-81.543326,-11.572978
14.243782,-81.528738,-11.572320
14.250000,-81.456787,-11.569077
14.256218,-81.384857,-11.565838
14.260000,-81.341123,-11.563870
14.263782,-81.297396,-11.561904
14.267563,-81.253676,-11.559939
14.270000,-81.225510,-11.558674
14.272437,-81.197347,-11.557409
14.274873,-81.169187,-11.556145
14.277310,-81.141030,-11.554881
14.280000,-81.109949,-11.553487
14.282690,-81.078872,-11.552094
14.285380,-81.047799,-11.550701
14.288070,-81.016729,-11.549309
14.290000,-80.994440,-11.548311
14.291930,-80.972153,-11.547313
14.293860,-80.949868,-11.546316
14.295790,-80.927585,-11.545319
14.297720,-80.905304,-11.544322
14.300000,-80.878983,-11.543145
14.302280,-80.852664,-11.541969
14.304560,-80.826349,-11.540793
14.306840,-80.800035,-11.539617
14.309120,-80.773725,-11.538442
14.310000,-80.763577,-11.537989
14.310880,-80.753430,-11.537536
14.311759,-80.743282,-11.537083
14.312639,-80.733136,-11.536631
14.313518,-80.722989,-11.536178
14.320000,-80.648223,-11.532844
14.326482,-80.573478,-11.529514
14.330000,-80.532920,-11.527708
14.333518,-80.492368,-11.525904
14.337036,-80.451823,-11.524101
14.340000,-80.417669,-11.522583
14.342964,-80.383519,-11.521066
14.345928,-80.349373,-11.519549
14.348892,-80.315233,-11.518034
14.350000,-80.302468,-11.517468
14.351108,-80.289705,-11.516901
14.352216,-80.276942,-11.516335
14.353325,-80.264180,-11.515769
14.354433,-80.251418,-11.515203
14.360000,-80.187319,-11.512362
14.365567,-80.123236,-11.509525
14.370000,-80.072221,-11.507267
14.374433,-80.021216,-11.505012
14.378866,-79.970221,-11.502758
14.380000,-79.957174,-11.502182
14.381134,-79.944127,-11.501606
14.382269,-79.931081,-11.501030
14.383403,-79.918036,-11.500454
14.384537,-79.904991,-11.499878
14.390000,-79.842178,-11.497107
14.395463,-79.779379,-11.494339
14.400000,-79.727232,-11.492042
14.404537,-79.675095,-11.489747
14.409075,-79.622968,-11.487455
14.410000,-79.612337,-11.486987
14.410925,-79.601706,-11.486520
14.411851,-79.591076,-11.486053
14.412776,-79.580446,-11.485586
14.413702,-79.569817,-11.485119
14.420000,-79.497492,-11.481942
14.426298,-79.425187,-11.478770
14.430000,-79.382698,-11.476907
14.433702,-79.340215,-11.475046
14.437404,-79.297740,-11.473186
14.440000,-79.267954,-11.471882
14.442596,-79.238171,-11.470579
14.445193,-79.208392,-11.469277
14.447789,-79.178616,-11.467975
14.450000,-79.153260,-11.466867
14.452211,-79.127907,-11.465760
14.454422,-79.102556,-11.464653
14.456633,-79.077207,-11.463546
14.458844,-79.051861,-11.462440
14.460000,-79.038616,-11.461862
14.461156,-79.025373,-11.461285
14.462311,-79.012129,-11.460707
14.463467,-78.998887,-11.460130
14.464622,-78.985645,-11.459552
14.470000,-78.924023,-11.456867
14.475378,-78.862415,-11.454185
14.480000,-78.809479,-11.451882
14.484622,-78.756553,-11.449581
14.489244,-78.703639,-11.447283
14.490000,-78.694985,-11.446907
14.490756,-78.686332,-11.446531
14.491512,-78.677679,-11.446156
14.492268,-78.669027,-11.445780
14.493024,-78.660374,-11.445404
14.500000,-78.580541,-11.441941
14.506976,-78.500732,-11.438485
14.510000,-78.466146,-11.436988
14.513024,-78.431565,-11.435492
14.516048,-78.396989,-11.433997
14.519071,-78.362418,-11.432503
14.520000,-78.351801,-11.432044
14.520929,-78.341185,-11.431585
14.521857,-78.330570,-11.431127
14.522786,-78.319954,-11.430669
14.530000,-78.237505,-11.427110
14.537214,-78.155082,-11.423557
14.540000,-78.123259,-11.422186
14.542786,-78.091440,-11.420816
14.545572,-78.059624,-11.419447
14.548358,-78.027813,-11.418078
14.550000,-78.009062,-11.417272
14.551642,-77.990312,-11.416466
14.553285,-77.971563,-11.415660
14.554927,-77.952816,-11.414854
14.560000,-77.894913,-11.412367
14.565073,-77.837023,-11.409883
14.570000,-77.780814,-11.407473
14.574927,-77.724617,-11.405065
14.579854,-77.668432,-11.402659
14.580000,-77.666764,-11.402588
14.580146,-77.665096,-11.402517
14.580293,-77.663429,-11.402445
14.580439,-77.661761,-11.402374
14.580585,-77.660093,-11.402303
14.582048,-77.643417,-11.401589
14.583510,-77.626742,-11.400876
14.584973,-77.610068,-11.400163
14.586435,-77.593396,-11.399450
14.590000,-77.552762,-11.397713
14.593565,-77.512135,-11.395977
14.597130,-77.471515,-11.394243
14.600000,-77.438810,-11.392848
14.602870,-77.406109,-11.391453
14.605741,-77.373412,-11.390059
14.608611,-77.340719,-11.388666
14.610000,-77.324905,-11.387992
14.611389,-77.309093,-11.387318
14.612777,-77.293282,-11.386645
14.614166,-77.277471,-11.385972
14.615554,-77.261662,-11.385299
14.620000,-77.211050,-11.383146
14.624446,-77.160447,-11.380995
14.628892,-77.109854,-11.378845
14.630000,-77.097242,-11.378310
14.631108,-77.084632,-11.377774
14.632217,-77.072021,-11.377239
14.633325,-77.059412,-11.376704
14.634433,-77.046803,-11.376169
14.640000,-76.983484,-11.373483
14.645567,-76.920179,-11.370801
14.650000,-76.869773,-11.368667
14.654433,-76.819376,-11.366534
14.658867,-76.768988,-11.364404
14.660000,-76.756110,-11.363859
14.661133,-76.743233,-11.363315
14.662266,-76.730356,-11.362771
14.663400,-76.717480,-11.362227
14.664533,-76.704605,-11.361684
14.670000,-76.642496,-11.359062
14.675467,-76.580401,-11.356443
14.680000,-76.528929,-11.354274
14.684533,-76.477467,-11.352107
14.689066,-76.426015,-11.349942
14.690000,-76.415410,-11.349496
14.690934,-76.404806,-11.349050
14.691869,-76.394202,-11.348604
14.692803,-76.383599,-11.348158
14.693737,-76.372996,-11.347712
14.700000,-76.301939,-11.344727
14.706263,-76.230901,-11.341746
14.710000,-76.188515,-11.339968
14.713737,-76.146137,-11.338192
14.717475,-76.103765,-11.336417
14.720000,-76.075140,-11.335219
14.722525,-76.046517,-11.334021
14.725050,-76.017898,-11.332824
14.727576,-75.989282,-11.331627
14.730000,-75.961811,-11.330479
14.732424,-75.934343,-11.329331
14.734849,-75.906878,-11.328184
14.737273,-75.879415,-11.327037
14.739698,-75.851956,-11.325891
14.740000,-75.848530,-11.325748
14.740302,-75.845104,-11.325605
14.740605,-75.841678,-11.325462
14.740907,-75.838253,-11.325319
14.741210,-75.834827,-11.325177
14.744235,-75.800573,-11.323748
14.747260,-75.766323,-11.322320
14.750000,-75.735296,-11.321027
14.752740,-75.704273,-11.319735
14.755481,-75.673254,-11.318444
14.758221,-75.642238,-11.317153
14.760000,-75.622109,-11.316316
14.761779,-75.601983,-11.315479
14.763557,-75.581857,-11.314642
14.765336,-75.561734,-11.313806
14.767115,-75.541611,-11.312970
14.770000,-75.508970,-11.311614
14.772885,-75.476332,-11.310259
14.775771,-75.443698,-11.308905
14.778656,-75.411068,-11.307552
14.780000,-75.395877,-11.306922
14.781344,-75.380687,-11.306292
14.782687,-75.365497,-11.305663
14.784031,-75.350308,-11.305033
14.785374,-75.335120,-11.304404
14.790000,-75.282831,-11.302239
14.794626,-75.230552,-11.300077
14.799252,-75.178283,-11.297917
14.800000,-75.169832,-11.297568
14.800748,-75.161382,-11.297218
14.801496,-75.152931,-11.296869
14.802244,-75.144482,-11.296521
14.802992,-75.136032,-11.296172
14.810000,-75.056880,-11.292905
14.817008,-74.977751,-11.289644
14.820000,-74.943974,-11.288253
14.822992,-74.910202,-11.286862
14.825984,-74.876433,-11.285473
14.828976,-74.842669,-11.284084
14.830000,-74.831115,-11.283609
14.831024,-74.819561,-11.283135
14.832048,-74.808008,-11.282660
14.833072,-74.796455,-11.282185
14.840000,-74.718302,-11.278976
14.846928,-74.640171,-11.275771
14.850000,-74.605535,-11.274351
14.853072,-74.570904,-11.272932
14.856144,-74.536278,-11.271514
14.859216,-74.501656,-11.270098
14.860000,-74.492815,-11.269736
14.860784,-74.483974,-11.269374
14.861569,-74.475134,-11.269013
14.862353,-74.466294,-11.268651
14.870000,-74.380140,-11.265130
14.877647,-74.294013,-11.261614
14.880000,-74.267512,-11.260533
14.882353,-74.241013,-11.259453
14.884707,-74.214517,-11.258373
14.887060,-74.188024,-11.257294
14.890000,-74.154930,-11.255946
14.892940,-74.121840,-11.254599
14.895880,-74.088754,-11.253253
14.898820,-74.055672,-11.251908
14.900000,-74.042393,-11.251368
14.901180,-74.029115,-11.250829
14.902360,-74.015838,-11.250289
14.903540,-74.002561,-11.249750
14.904721,-73.989285,-11.249211
14.910000,-73.929902,-11.246800
14.915279,-73.870533,-11.244392
14.920000,-73.817457,-11.242240
14.924721,-73.764392,-11.240091
14.929441,-73.711337,-11.237944
14.930000,-73.705058,-11.237690
14.930559,-73.698778,-11.237436
14.931118,-73.692499,-11.237182
14.931676,-73.686220,-11.236929
14.932235,-73.679941,-11.236675
14.937823,-73.617160,-11.234137
14.940000,-73.592703,-11.233150
14.942177,-73.568249,-11.232162
14.944354,-73.543797,-11.231175
14.946531,-73.519348,-11.230189
14.950000,-73.480395,-11.228618
14.953469,-73.441447,-11.227048
14.956938,-73.402505,-11.225479
14.960000,-73.368131,-11.224096
14.963062,-73.333761,-11.222712
14.966125,-73.299396,-11.221330
14.969187,-73.265035,-11.219949
14.970000,-73.255913,-11.219582
14.970813,-73.246791,-11.219216
14.971626,-73.237669,-11.218849
14.972439,-73.228547,-11.218483
14.973252,-73.219426,-11.218116
14.980000,-73.143739,-11.215078
14.986748,-73.068073,-11.212044
14.990000,-73.031611,-11.210583
14.993252,-72.995154,-11.209124
14.996504,-72.958702,-11.207665
14.999757,-72.922254,-11.206207
15.000000,-72.919528,-11.206098
15.000243,-72.916801,-11.205989
15.000487,-72.914074,-11.205880
15.000730,-72.911348,-11.205771
15.000973,-72.908621,-11.205662
15.003406,-72.881357,-11.204572
15.005840,-72.854096,-11.203482
15.008273,-72.826837,-11.202394
15.010000,-72.807489,-11.201621
15.011727,-72.788142,-11.200849
15.013454,-72.768797,-11.200077
15.015182,-72.749453,-11.199305
15.020000,-72.695495,-11.197154
15.024818,-72.641548,-11.195004
15.029637,-72.587611,-11.192857
15.030000,-72.583546,-11.192695
15.030363,-72.579481,-11.192533
15.030726,-72.575416,-11.192372
15.031090,-72.571351,-11.192210
15.031453,-72.567286,-11.192048
15.035085,-72.526640,-11.190432
15.038717,-72.485999,-11.188816
15.040000,-72.471641,-11.188246
15.041283,-72.457284,-11.187676
15.042567,-72.442927,-11.187105
15.043850,-72.428571,-11.186535
15.050000,-72.359781,-11.183806
15.056150,-72.291008,-11.181080
15.060000,-72.247965,-11.179375
15.063850,-72.204929,-11.177671
15.067700,-72.161900,-11.175969
15.070000,-72.136193,-11.174953
15.072300,-72.110489,-11.173937
15.074600,-72.084788,-11.172921
15.076901,-72.059089,-11.171906
15.080000,-72.024466,-11.170540
15.083099,-71.989848,-11.169174
15.086199,-71.955233,-11.167809
15.089298,-71.920624,-11.166445
15.090000,-71.912783,-11.166137
15.090702,-71.904942,-11.165828
15.091404,-71.897101,-11.165519
15.092107,-71.889261,-11.165210
15.092809,-71.881421,-11.164902
15.099831,-71.803032,-11.161818
15.100000,-71.801143,-11.161743
15.100169,-71.799255,-11.161669
15.100338,-71.797366,-11.161595
15.100508,-71.795478,-11.161521
15.102200,-71.776593,-11.160778
15.103892,-71.757709,-11.160036
15.105584,-71.738827,-11.159294
15.107276,-71.719946,-11.158553
15.110000,-71.689548,-11.157359
15.112724,-71.659153,-11.156166
15.115449,-71.628761,-11.154974
15.118173,-71.598373,-11.153782
15.120000,-71.577996,-11.152984
15.121827,-71.557621,-11.152185
15.123654,-71.537247,-11.151387
15.125481,-71.516874,-11.150590
15.127308,-71.496503,-11.149792
15.130000,-71.466488,-11.148617
15.132692,-71.436476,-11.147443
15.135384,-71.406468,-11.146270
15.138076,-71.376462,-11.145098
15.140000,-71.355024,-11.144260
15.141924,-71.333586,-11.143423
15.143847,-71.312151,-11.142586
15.145771,-71.290717,-11.141749
15.147695,-71.269284,-11.140913
15.150000,-71.243603,-11.139911
15.152305,-71.217924,-11.138910
15.154611,-71.192247,-11.137910
15.156916,-71.166572,-11.136909
15.159221,-71.140900,-11.135910
15.160000,-71.132225,-11.135572
15.160779,-71.123551,-11.135234
15.161558,-71.114877,-11.134897
15.162337,-71.106204,-11.134559
15.163116,-71.097531,-11.134222
15.170000,-71.020891,-11.131241
15.176884,-70.944273,-11.128265
15.180000,-70.909601,-11.126919
15.183116,-70.874933,-11.125574
15.186232,-70.840269,-11.124231
15.189348,-70.805610,-11.122887
15.190000,-70.798353,-11.122606
15.190652,-70.791096,-11.122325
15.191305,-70.783840,-11.122044
15.191957,-70.776584,-11.121763
15.198482,-70.704032,-11.118955
15.200000,-70.687148,-11.118302
15.201518,-70.670266,-11.117649
15.203037,-70.653384,-11.116997
15.204555,-70.636504,-11.116344
15.210000,-70.575987,-11.114007
15.215445,-70.515483,-11.111672
15.220000,-70.464868,-11.109720
15.224555,-70.414262,-11.107771
15.229111,-70.363666,-11.105823
15.230000,-70.353792,-11.105443
15.230889,-70.343920,-11.105063
15.231778,-70.334047,-11.104683
15.232667,-70.324175,-11.104303
15.240000,-70.242759,-11.101174
15.247333,-70.161367,-11.098049
15.250000,-70.131769,-11.096914
15.252667,-70.102174,-11.095779
15.255334,-70.072582,-11.094645
15.258001,-70.042994,-11.093511
15.260000,-70.020821,-11.092662
15.261999,-69.998650,-11.091814
15.263998,-69.976480,-11.090965
15.265996,-69.954313,-11.090117
15.270000,-69.909916,-11.088420
15.274004,-69.865525,-11.086724
15.278007,-69.821142,-11.085029
15.280000,-69.799053,-11.084186
15.281993,-69.776965,-11.083343
15.283986,-69.754879,-11.082501
15.285978,-69.732795,-11.081659
15.287971,-69.710713,-11.080817
15.290000,-69.688232,-11.079961
15.292029,-69.665753,-11.079105
15.294058,-69.643275,-11.078249
15.296087,-69.620800,-11.077393
15.298116,-69.598326,-11.076538
15.300000,-69.577453,-11.075744
15.301884,-69.556582,-11.074951
15.303769,-69.535712,-11.074157
15.305653,-69.514844,-11.073364
15.307538,-69.493977,-11.072572
15.310000,-69.466717,-11.071537
15.312462,-69.439459,-11.070502
15.314924,-69.412204,-11.069468
15.317386,-69.384951,-11.068434
15.319848,-69.357700,-11.067401
15.320000,-69.356023,-11.067337
15.320152,-69.354345,-11.067274
15.320303,-69.352667,-11.067210
15.320455,-69.350989,-11.067147
15.320606,-69.349311,-11.067083
15.322122,-69.332534,-11.066447
15.323638,-69.315758,-11.065812
15.325154,-69.298983,-11.065176
15.326670,-69.282209,-11.064541
15.330000,-69.245370,-11.063147
15.333330,-69.208536,-11.061754
15.336659,-69.171707,-11.060361
15.339989,-69.134882,-11.058970
15.340000,-69.134760,-11.058965
15.340011,-69.134638,-11.058961
15.340022,-69.134516,-11.058956
15.340033,-69.134393,-11.058951
15.340044,-69.134271,-11.058947
15.340154,-69.133051,-11.058901
15.340265,-69.131831,-11.058855
15.340375,-69.130610,-11.058809
15.340486,-69.129390,-11.058762
15.341589,-69.117186,-11.058302
15.342693,-69.104983,-11.057841
15.343796,-69.092780,-11.057380
15.344900,-69.080577,-11.056919
15.350000,-69.024191,-11.054792
15.355100,-68.967815,-11.052667
15.360000,-68.913664,-11.050628
15.364900,-68.859522,-11.048590
15.369800,-68.805391,-11.046555
15.370000,-68.803178,-11.046472
15.370200,-68.800966,-11.046389
15.370401,-68.798753,-11.046306
15.370601,-68.796541,-11.046222
15.370801,-68.794328,-11.046139
15.372804,-68.772204,-11.045308
15.374807,-68.750082,-11.044477
15.376810,-68.727961,-11.043647
15.378813,-68.705842,-11.042816
15.380000,-68.692734,-11.042325
15.381187,-68.679627,-11.041833
15.382374,-68.666520,-11.041342
15.383561,-68.653413,-11.040850
15.384748,-68.640307,-11.040359
15.390000,-68.582332,-11.038188
15.395252,-68.524367,-11.036018
15.400000,-68.471971,-11.034059
15.404748,-68.419583,-11.032102
15.409496,-68.367205,-11.030147
15.410000,-68.361651,-11.029939
15.410504,-68.356097,-11.029732
15.411007,-68.350543,-11.029525
15.411511,-68.344989,-11.029318
15.416546,-68.289457,-11.027247
15.420000,-68.251372,-11.025828
15.423454,-68.213291,-11.024410
15.426908,-68.175215,-11.022993
15.430000,-68.141134,-11.021725
15.433092,-68.107056,-11.020458
15.436184,-68.072983,-11.019192
15.439276,-68.038913,-11.017927
15.440000,-68.030937,-11.017631
15.440724,-68.022961,-11.017335
15.441448,-68.014985,-11.017039
15.442172,-68.007010,-11.016743
15.442896,-67.999035,-11.016447
15.450000,-67.920781,-11.013545
15.457104,-67.842549,-11.010648
15.460000,-67.810666,-11.009468
15.462896,-67.778787,-11.008289
15.465791,-67.746912,-11.007110
15.468687,-67.715040,-11.005933
15.470000,-67.700592,-11.005399
15.471313,-67.686145,-11.004865
15.472626,-67.671698,-11.004332
15.473938,-67.657252,-11.003799
15.480000,-67.590558,-11.001339
15.486062,-67.523879,-10.998881
15.490000,-67.480565,-10.997287
15.493938,-67.437257,-10.995693
15.497877,-67.393956,-10.994101
15.500000,-67.370612,-10.993243
15.502123,-67.347271,-10.992386
15.504247,-67.323931,-10.991529
15.506370,-67.300592,-10.990672
15.508494,-67.277256,-10.989815
15.510000,-67.260700,-10.989208
15.511506,-67.244145,-10.988601
15.513013,-67.227592,-10.987994
15.514519,-67.211039,-10.987387
15.516026,-67.194487,-10.986781
15.520000,-67.150828,-10.985181
15.523974,-67.107176,-10.983583
15.527948,-67.063530,-10.981987
15.530000,-67.040997,-10.981163
15.532052,-67.018464,-10.980340
15.534104,-66.995934,-10.979516
15.536156,-66.973405,-10.978694
15.538208,-66.950878,-10.977871
15.540000,-66.931205,-10.977153
15.541792,-66.911533,-10.976435
15.543584,-66.891863,-10.975718
15.545376,-66.872194,-10.975001
15.547168,-66.852526,-10.974284
15.550000,-66.821453,-10.973152
15.552832,-66.790384,-10.972020
15.555663,-66.759318,-10.970889
15.558495,-66.728255,-10.969759
15.560000,-66.711742,-10.969158
15.561505,-66.695229,-10.968558
15.563011,-66.678718,-10.967958
15.564516,-66.662207,-10.967358
15.566022,-66.645697,-10.966758
15.570000,-66.602070,-10.965173
15.573978,-66.558450,-10.963590
15.577957,-66.514836,-10.962009
15.580000,-66.492438,-10.961197
15.582043,-66.470043,-10.960385
15.584086,-66.447649,-10.959574
15.586130,-66.425257,-10.958763
15.588173,-66.402866,-10.957953
15.590000,-66.382846,-10.957229
15.591827,-66.362827,-10.956504
15.593654,-66.342810,-10.955781
15.595481,-66.322794,-10.955057
